InvoiceNo,DateKey,CustomerID,ProductKey,CountryKey,Quantity,UnitPrice,Revenue
566040,20110908,12540,1916,9,12,2.08,24.96
566040,20110908,12540,1622,9,1,16.95,16.95
566040,20110908,12540,1623,9,1,16.95,16.95
566040,20110908,12540,1624,9,1,16.95,16.95
566040,20110908,12540,2517,9,12,1.45,17.4
566040,20110908,12540,1507,9,4,3.75,15.0
566040,20110908,12540,862,9,12,0.42,5.04
566040,20110908,12540,552,9,2,8.25,16.5
566040,20110908,12540,2576,9,16,0.65,10.4
566040,20110908,12540,1958,9,24,1.45,34.8
566040,20110908,12540,775,9,12,1.65,19.799999999999997
566040,20110908,12540,2173,9,12,0.83,9.959999999999999
566040,20110908,12540,1842,9,24,1.25,30.0
566040,20110908,12540,1134,9,6,2.95,17.700000000000003
566040,20110908,12540,1974,9,12,1.25,15.0
566040,20110908,12540,3665,9,2,28.0,56.0
566041,20110908,13814,1212,5,12,1.45,17.4
566041,20110908,13814,352,5,12,1.45,17.4
566041,20110908,13814,1213,5,24,0.55,13.200000000000001
566041,20110908,13814,2057,5,24,0.55,13.200000000000001
566041,20110908,13814,1724,5,24,0.55,13.200000000000001
566041,20110908,13814,354,5,48,0.55,26.400000000000002
566041,20110908,13814,1409,5,2,8.5,17.0
566041,20110908,13814,1958,5,12,1.45,17.4
566041,20110908,13814,1506,5,24,3.75,90.0
566041,20110908,13814,1509,5,24,3.75,90.0
566041,20110908,13814,1508,5,24,3.75,90.0
566041,20110908,13814,1507,5,24,3.75,90.0
566041,20110908,13814,296,5,24,1.25,30.0
566041,20110908,13814,298,5,24,1.25,30.0
566041,20110908,13814,295,5,48,1.25,60.0
566041,20110908,13814,1413,5,24,1.95,46.8
566041,20110908,13814,1989,5,24,1.25,30.0
566041,20110908,13814,1987,5,24,1.25,30.0
566041,20110908,13814,1997,5,12,2.89,34.68
566041,20110908,13814,357,5,8,4.95,39.6
566041,20110908,13814,562,5,6,4.95,29.700000000000003
566041,20110908,13814,1736,5,12,2.1,25.200000000000003
566041,20110908,13814,2517,5,24,1.45,34.8
566041,20110908,13814,2516,5,24,1.45,34.8
566041,20110908,13814,2005,5,12,1.95,23.4
566041,20110908,13814,1722,5,12,1.45,17.4
566042,20110908,17811,2488,1,1,2.1,2.1
566042,20110908,17811,793,1,2,0.65,1.3
566042,20110908,17811,1944,1,1,0.83,0.83
566042,20110908,17811,794,1,4,0.65,2.6
566042,20110908,17811,1451,1,1,1.25,1.25
566042,20110908,17811,329,1,1,0.39,0.39
566042,20110908,17811,2984,1,1,1.95,1.95
566042,20110908,17811,776,1,2,0.85,1.7
566042,20110908,17811,322,1,1,2.08,2.08
566042,20110908,17811,1209,1,1,2.95,2.95
566042,20110908,17811,2973,1,1,4.95,4.95
566042,20110908,17811,1289,1,1,5.95,5.95
566042,20110908,17811,193,1,1,2.95,2.95
566042,20110908,17811,1173,1,2,1.95,3.9
566042,20110908,17811,1185,1,2,1.65,3.3
566042,20110908,17811,103,1,2,1.65,3.3
566042,20110908,17811,1834,1,4,2.49,9.96
566042,20110908,17811,77,1,1,8.25,8.25
566042,20110908,17811,714,1,2,0.42,0.84
566042,20110908,17811,715,1,19,0.85,16.15
566042,20110908,17811,800,1,1,6.75,6.75
566042,20110908,17811,1227,1,1,1.95,1.95
566042,20110908,17811,385,1,6,3.25,19.5
566042,20110908,17811,1154,1,3,0.85,2.55
566042,20110908,17811,1765,1,2,1.25,2.5
566042,20110908,17811,1222,1,16,2.95,47.2
566042,20110908,17811,1501,1,1,4.95,4.95
566042,20110908,17811,1963,1,2,2.08,4.16
566042,20110908,17811,819,1,2,2.08,4.16
566042,20110908,17811,818,1,5,2.08,10.4
566042,20110908,17811,244,1,1,2.08,2.08
566043,20110908,13769,2081,1,12,1.65,19.799999999999997
566043,20110908,13769,2104,1,4,4.95,19.8
566043,20110908,13769,2107,1,6,3.75,22.5
566043,20110908,13769,3350,1,6,2.95,17.700000000000003
566043,20110908,13769,2072,1,6,2.1,12.600000000000001
566043,20110908,13769,943,1,4,4.25,17.0
566043,20110908,13769,944,1,4,4.25,17.0
566043,20110908,13769,1220,1,1,12.75,12.75
566043,20110908,13769,1622,1,1,16.95,16.95
566043,20110908,13769,2433,1,48,3.29,157.92000000000002
566043,20110908,13769,322,1,12,2.08,24.96
566043,20110908,13769,2676,1,6,2.55,15.299999999999999
566043,20110908,13769,330,1,12,2.1,25.200000000000003
566043,20110908,13769,2491,1,12,2.1,25.200000000000003
566043,20110908,13769,2414,1,2,8.25,16.5
566044,20110908,13769,2677,1,12,2.1,25.200000000000003
566045,20110908,15400,1117,1,50,2.1,105.0
566046,20110908,12971,1038,1,12,0.85,10.2
566046,20110908,12971,1217,1,100,0.36,36.0
566046,20110908,12971,2982,1,6,5.45,32.7
566047,20110908,17370,1803,1,12,1.45,17.4
566047,20110908,17370,1551,1,12,1.25,15.0
566047,20110908,17370,1910,1,12,0.83,9.959999999999999
566047,20110908,17370,1909,1,12,1.45,17.4
566047,20110908,17370,1260,1,6,2.55,15.299999999999999
566047,20110908,17370,3076,1,2,3.75,7.5
566047,20110908,17370,29,1,48,0.06,2.88
566047,20110908,17370,221,1,24,0.29,6.959999999999999
566047,20110908,17370,1919,1,12,2.08,24.96
566048,20110908,16558,2104,1,4,4.95,19.8
566048,20110908,16558,942,1,3,4.95,14.850000000000001
566048,20110908,16558,416,1,8,2.1,16.8
566048,20110908,16558,2047,1,3,4.95,14.850000000000001
566048,20110908,16558,1394,1,36,0.19,6.84
566048,20110908,16558,1395,1,36,0.19,6.84
566048,20110908,16558,1393,1,36,0.19,6.84
566048,20110908,16558,2284,1,25,0.42,10.5
566048,20110908,16558,1556,1,2,9.95,19.9
566048,20110908,16558,1732,1,6,4.25,25.5
566048,20110908,16558,3131,1,10,1.25,12.5
566048,20110908,16558,3126,1,4,3.75,15.0
566048,20110908,16558,1442,1,10,0.85,8.5
566048,20110908,16558,100,1,10,0.85,8.5
566048,20110908,16558,1162,1,10,0.85,8.5
566048,20110908,16558,1964,1,10,2.08,20.8
566048,20110908,16558,2133,1,4,3.75,15.0
566048,20110908,16558,2135,1,4,3.75,15.0
566048,20110908,16558,2134,1,4,3.75,15.0
566048,20110908,16558,2936,1,12,1.55,18.6
566048,20110908,16558,2939,1,4,1.45,5.8
566048,20110908,16558,2137,1,2,9.95,19.9
566048,20110908,16558,1299,1,1,16.95,16.95
566049,20110908,15730,2643,1,2,7.95,15.9
566049,20110908,15730,689,1,6,2.95,17.700000000000003
566049,20110908,15730,3086,1,4,4.25,17.0
566049,20110908,15730,3277,1,12,1.25,15.0
566049,20110908,15730,2067,1,6,2.49,14.940000000000001
566049,20110908,15730,2098,1,12,1.25,15.0
566049,20110908,15730,2811,1,25,0.42,10.5
566049,20110908,15730,2100,1,12,1.25,15.0
566049,20110908,15730,2802,1,25,0.42,10.5
566049,20110908,15730,1501,1,3,4.95,14.850000000000001
566049,20110908,15730,1845,1,2,8.95,17.9
566049,20110908,15730,267,1,12,1.25,15.0
566049,20110908,15730,771,1,12,1.25,15.0
566049,20110908,15730,3093,1,6,2.95,17.700000000000003
566049,20110908,15730,1943,1,4,8.25,33.0
566049,20110908,15730,3369,1,4,7.95,31.8
566049,20110908,15730,2056,1,24,0.55,13.200000000000001
566049,20110908,15730,1946,1,4,4.95,19.8
566050,20110908,13854,1714,1,2,8.5,17.0
566050,20110908,13854,1558,1,24,3.39,81.36
566050,20110908,13854,389,1,12,1.95,23.4
566050,20110908,13854,1219,1,16,10.95,175.2
566050,20110908,13854,2603,1,16,1.69,27.04
566051,20110908,15198,306,1,8,1.69,13.52
566051,20110908,15198,1381,1,12,1.25,15.0
566051,20110908,15198,2021,1,12,1.45,17.4
566051,20110908,15198,2510,1,12,2.55,30.599999999999998
566051,20110908,15198,2968,1,12,0.79,9.48
566052,20110908,13199,1852,1,64,1.25,80.0
566052,20110908,13199,1765,1,24,1.25,30.0
566052,20110908,13199,2621,1,72,1.06,76.32000000000001
566053,20110908,14410,2444,1,4,0.42,1.68
566053,20110908,14410,1732,1,3,4.25,12.75
566053,20110908,14410,2046,1,2,1.65,3.3
566053,20110908,14410,808,1,2,1.25,2.5
566053,20110908,14410,807,1,2,1.25,2.5
566053,20110908,14410,1404,1,2,1.45,2.9
566053,20110908,14410,1210,1,1,8.25,8.25
566053,20110908,14410,2002,1,2,2.08,4.16
566053,20110908,14410,1025,1,1,3.75,3.75
566053,20110908,14410,997,1,1,1.65,1.65
566053,20110908,14410,1435,1,2,1.65,3.3
566053,20110908,14410,330,1,1,2.1,2.1
566053,20110908,14410,328,1,1,2.55,2.55
566053,20110908,14410,2491,1,1,2.1,2.1
566053,20110908,14410,321,1,1,1.69,1.69
566053,20110908,14410,2166,1,1,2.89,2.89
566053,20110908,14410,322,1,1,2.08,2.08
566053,20110908,14410,1208,1,4,2.1,8.4
566053,20110908,14410,329,1,2,0.39,0.78
566053,20110908,14410,97,1,2,1.25,2.5
566053,20110908,14410,2050,1,2,1.65,3.3
566053,20110908,14410,2049,1,2,1.65,3.3
566053,20110908,14410,96,1,2,1.25,2.5
566053,20110908,14410,2056,1,2,0.55,1.1
566053,20110908,14410,1742,1,3,2.55,7.6499999999999995
566053,20110908,14410,1745,1,1,1.65,1.65
566053,20110908,14410,1760,1,2,1.25,2.5
566053,20110908,14410,839,1,2,0.55,1.1
566053,20110908,14410,2633,1,3,0.55,1.6500000000000001
566053,20110908,14410,1724,1,2,0.55,1.1
566053,20110908,14410,355,1,2,0.55,1.1
566053,20110908,14410,1213,1,2,0.55,1.1
566053,20110908,14410,354,1,2,0.55,1.1
566053,20110908,14410,2632,1,2,0.55,1.1
566053,20110908,14410,2058,1,2,0.55,1.1
566053,20110908,14410,840,1,2,0.55,1.1
566053,20110908,14410,104,1,1,1.65,1.65
566053,20110908,14410,100,1,1,0.85,0.85
566053,20110908,14410,1162,1,1,0.85,0.85
566053,20110908,14410,1442,1,2,0.85,1.7
566053,20110908,14410,1966,1,2,0.85,1.7
566053,20110908,14410,2137,1,1,9.95,9.95
566054,20110908,12592,103,5,10,1.65,16.5
566054,20110908,12592,102,5,20,1.65,33.0
566054,20110908,12592,1589,5,12,1.95,23.4
566054,20110908,12592,1184,5,20,1.65,33.0
566054,20110908,12592,1413,5,12,1.95,23.4
566054,20110908,12592,1967,5,20,1.65,33.0
566054,20110908,12592,98,5,20,0.85,17.0
566054,20110908,12592,100,5,10,0.85,8.5
566054,20110908,12592,3665,5,1,18.0,18.0
566055,20110908,15453,1858,1,1,7.9,7.9
566055,20110908,15453,1908,1,1,3.29,3.29
566055,20110908,15453,1909,1,1,1.45,1.45
566055,20110908,15453,3279,1,2,0.85,1.7
566055,20110908,15453,1900,1,3,1.45,4.35
566055,20110908,15453,2596,1,2,1.25,2.5
566055,20110908,15453,2050,1,1,1.65,1.65
566055,20110908,15453,2049,1,1,1.65,1.65
566055,20110908,15453,293,1,1,4.95,4.95
566055,20110908,15453,1524,1,1,2.95,2.95
566055,20110908,15453,1280,1,2,1.65,3.3
566055,20110908,15453,2171,1,12,0.83,9.959999999999999
566055,20110908,15453,1366,1,2,5.95,11.9
566055,20110908,15453,2172,1,12,0.83,9.959999999999999
566055,20110908,15453,774,1,1,1.65,1.65
566055,20110908,15453,775,1,1,1.65,1.65
566055,20110908,15453,1263,1,1,2.95,2.95
566055,20110908,15453,464,1,2,0.75,1.5
566055,20110908,15453,1931,1,1,4.15,4.15
566055,20110908,15453,2173,1,1,0.83,0.83
566055,20110908,15453,1958,1,1,1.45,1.45
566055,20110908,15453,2179,1,1,2.1,2.1
566055,20110908,15453,1641,1,1,2.1,2.1
566055,20110908,15453,1639,1,1,2.1,2.1
566055,20110908,15453,2105,1,1,5.95,5.95
566055,20110908,15453,3085,1,1,4.25,4.25
566055,20110908,15453,3077,1,3,2.95,8.850000000000001
566055,20110908,15453,943,1,2,4.25,8.5
566055,20110908,15453,790,1,1,2.1,2.1
566055,20110908,15453,1474,1,24,1.25,30.0
566055,20110908,15453,3084,1,1,4.25,4.25
566055,20110908,15453,1895,1,1,8.25,8.25
566055,20110908,15453,1896,1,1,8.25,8.25
566055,20110908,15453,3243,1,1,3.95,3.95
566055,20110908,15453,995,1,1,8.5,8.5
566055,20110908,15453,1548,1,1,9.95,9.95
566055,20110908,15453,2144,1,1,4.95,4.95
566055,20110908,15453,2141,1,1,6.25,6.25
566055,20110908,15453,597,1,1,9.95,9.95
566055,20110908,15453,1297,1,2,4.95,9.9
566056,20110908,14410,2488,1,1,2.1,2.1
566056,20110908,14410,329,1,3,0.39,1.17
566056,20110908,14410,2444,1,2,0.42,0.84
566057,20110908,17997,28,1,160,0.06,9.6
566057,20110908,17997,2956,1,6,1.25,7.5
566057,20110908,17997,355,1,3,0.55,1.6500000000000001
566057,20110908,17997,1213,1,3,0.55,1.6500000000000001
566057,20110908,17997,2633,1,3,0.55,1.6500000000000001
566057,20110908,17997,2057,1,3,0.55,1.6500000000000001
566057,20110908,17997,840,1,3,0.55,1.6500000000000001
566057,20110908,17997,2058,1,3,0.55,1.6500000000000001
566057,20110908,17997,2632,1,6,0.55,3.3000000000000003
566057,20110908,17997,2056,1,6,0.55,3.3000000000000003
566057,20110908,17997,841,1,6,0.55,3.3000000000000003
566057,20110908,17997,944,1,5,4.25,21.25
566057,20110908,17997,1918,1,1,2.08,2.08
566057,20110908,17997,318,1,4,0.39,1.56
566057,20110908,17997,3086,1,5,4.25,21.25
566057,20110908,17997,316,1,10,0.39,3.9000000000000004
566057,20110908,17997,315,1,10,0.39,3.9000000000000004
566057,20110908,17997,319,1,24,0.39,9.36
566057,20110908,17997,329,1,24,0.39,9.36
566057,20110908,17997,3261,1,18,0.39,7.0200000000000005
566057,20110908,17997,224,1,24,0.39,9.36
566057,20110908,17997,849,1,4,0.65,2.6
566057,20110908,17997,850,1,4,0.85,3.4
566057,20110908,17997,851,1,4,0.85,3.4
566057,20110908,17997,353,1,4,1.45,5.8
566057,20110908,17997,456,1,14,1.25,17.5
566057,20110908,17997,818,1,4,2.08,8.32
566057,20110908,17997,3170,1,9,0.79,7.11
566058,20110908,16682,563,1,80,0.85,68.0
566058,20110908,16682,751,1,24,1.69,40.56
566058,20110908,16682,1398,1,24,0.39,9.36
566058,20110908,16682,355,1,48,0.55,26.400000000000002
566058,20110908,16682,1338,1,24,1.65,39.599999999999994
566059,20110908,12569,1409,5,4,8.5,34.0
566059,20110908,12569,1408,5,4,8.5,34.0
566059,20110908,12569,3665,5,1,18.0,18.0
566061,20110908,13267,662,1,4,4.95,19.8
566061,20110908,13267,2470,1,4,5.75,23.0
566061,20110908,13267,3077,1,6,2.95,17.700000000000003
566061,20110908,13267,1506,1,8,3.75,30.0
566061,20110908,13267,2481,1,4,8.95,35.8
566061,20110908,13267,2480,1,4,7.95,31.8
566061,20110908,13267,2581,1,4,4.65,18.6
566061,20110908,13267,637,1,24,1.45,34.8
566061,20110908,13267,1801,1,6,1.65,9.899999999999999
566061,20110908,13267,1800,1,12,1.65,19.799999999999997
566061,20110908,13267,1799,1,12,1.65,19.799999999999997
566061,20110908,13267,633,1,12,1.45,17.4
566061,20110908,13267,2041,1,8,1.25,10.0
566061,20110908,13267,2040,1,8,1.25,10.0
566061,20110908,13267,2038,1,8,1.25,10.0
566061,20110908,13267,2039,1,8,1.25,10.0
566062,20110908,14522,2139,1,48,0.85,40.8
566062,20110908,14522,2138,1,48,0.85,40.8
566062,20110908,14522,1252,1,48,2.55,122.39999999999999
566062,20110908,14522,2360,1,48,1.69,81.12
566062,20110908,14522,1957,1,1,1.45,1.45
566062,20110908,14522,2133,1,24,3.75,90.0
566062,20110908,14522,2936,1,10,1.55,15.5
566062,20110908,14522,2135,1,24,3.75,90.0
566063,20110908,16011,636,1,12,1.45,17.4
566063,20110908,16011,1260,1,12,2.55,30.599999999999998
566063,20110908,16011,2360,1,12,1.69,20.28
566063,20110908,16011,634,1,12,1.45,17.4
566063,20110908,16011,1801,1,12,1.65,19.799999999999997
566063,20110908,16011,1798,1,6,1.65,9.899999999999999
566063,20110908,16011,1800,1,6,1.65,9.899999999999999
566063,20110908,16011,1551,1,12,1.25,15.0
566063,20110908,16011,1108,1,6,2.55,15.299999999999999
566063,20110908,16011,1109,1,6,2.55,15.299999999999999
566073,20110908,14562,246,1,2,3.25,6.5
566073,20110908,14562,311,1,2,1.25,2.5
566073,20110908,14562,1408,1,2,8.5,17.0
566073,20110908,14562,1409,1,2,8.5,17.0
566073,20110908,14562,358,1,2,9.95,19.9
566073,20110908,14562,1506,1,1,3.75,3.75
566073,20110908,14562,1615,1,1,14.95,14.95
566073,20110908,14562,322,1,5,2.08,10.4
566073,20110908,14562,945,1,4,0.79,3.16
566073,20110908,14562,2489,1,5,2.1,10.5
566073,20110908,14562,700,1,3,6.25,18.75
566073,20110908,14562,2004,1,2,4.95,9.9
566073,20110908,14562,359,1,2,3.75,7.5
566073,20110908,14562,357,1,2,4.95,9.9
566073,20110908,14562,500,1,4,3.75,15.0
566073,20110908,14562,1583,1,24,2.95,70.80000000000001
566073,20110908,14562,809,1,6,0.42,2.52
566073,20110908,14562,1015,1,1,8.5,8.5
566073,20110908,14562,1447,1,3,2.95,8.850000000000001
566073,20110908,14562,1448,1,3,2.95,8.850000000000001
566073,20110908,14562,2047,1,4,4.95,19.8
566073,20110908,14562,2407,1,4,4.95,19.8
566073,20110908,14562,1290,1,2,5.95,11.9
566073,20110908,14562,944,1,2,4.25,8.5
566073,20110908,14562,3086,1,2,4.25,8.5
566073,20110908,14562,2104,1,2,4.95,9.9
566073,20110908,14562,942,1,2,4.95,9.9
566074,20110909,12535,1408,2,2,8.5,17.0
566074,20110909,12535,966,2,6,4.95,29.700000000000003
566074,20110909,12535,3585,2,4,8.95,35.8
566074,20110909,12535,312,2,12,2.55,30.599999999999998
566074,20110909,12535,1344,2,12,1.65,19.799999999999997
566074,20110909,12535,942,2,3,4.95,14.850000000000001
566074,20110909,12535,941,2,6,4.95,29.700000000000003
566074,20110909,12535,2138,2,24,0.85,20.4
566074,20110909,12535,2135,2,4,3.75,15.0
566074,20110909,12535,2136,2,4,3.75,15.0
566074,20110909,12535,2133,2,4,3.75,15.0
566074,20110909,12535,2939,2,12,1.45,17.4
566074,20110909,12535,1410,2,2,8.5,17.0
566074,20110909,12535,1409,2,2,8.5,17.0
566074,20110909,12535,533,2,3,4.95,14.850000000000001
566074,20110909,12535,3584,2,4,8.95,35.8
566075,20110909,16173,2133,1,4,3.75,15.0
566075,20110909,16173,2936,1,12,1.55,18.6
566075,20110909,16173,2136,1,4,3.75,15.0
566075,20110909,16173,2134,1,4,3.75,15.0
566075,20110909,16173,2139,1,12,0.85,10.2
566075,20110909,16173,2682,1,16,0.42,6.72
566075,20110909,16173,195,1,12,2.95,35.400000000000006
566075,20110909,16173,197,1,2,5.45,10.9
566075,20110909,16173,2456,1,6,2.55,15.299999999999999
566075,20110909,16173,2047,1,3,4.95,14.850000000000001
566075,20110909,16173,2978,1,10,0.85,8.5
566075,20110909,16173,219,1,12,0.85,10.2
566075,20110909,16173,2537,1,4,3.75,15.0
566075,20110909,16173,2538,1,4,3.75,15.0
566076,20110909,12449,1015,13,6,8.5,51.0
566076,20110909,12449,1014,13,6,8.5,51.0
566076,20110909,12449,1013,13,6,8.5,51.0
566076,20110909,12449,1134,13,12,2.95,35.400000000000006
566076,20110909,12449,1136,13,6,2.95,17.700000000000003
566076,20110909,12449,1413,13,12,1.95,23.4
566076,20110909,12449,1414,13,12,1.95,23.4
566076,20110909,12449,357,13,4,4.95,19.8
566076,20110909,12449,3061,13,12,0.85,10.2
566076,20110909,12449,3058,13,15,0.42,6.3
566076,20110909,12449,1408,13,4,8.5,34.0
566076,20110909,12449,1410,13,4,8.5,34.0
566076,20110909,12449,1411,13,4,8.5,34.0
566076,20110909,12449,1409,13,4,8.5,34.0
566076,20110909,12449,1341,13,12,1.65,19.799999999999997
566076,20110909,12449,1340,13,12,1.65,19.799999999999997
566076,20110909,12449,3093,13,6,2.95,17.700000000000003
566076,20110909,12449,214,13,16,1.25,20.0
566076,20110909,12449,216,13,16,1.25,20.0
566076,20110909,12449,2002,13,6,2.08,12.48
566076,20110909,12449,1997,13,6,2.89,17.34
566076,20110909,12449,2001,13,6,4.15,24.900000000000002
566076,20110909,12449,784,13,12,1.25,15.0
566076,20110909,12449,783,13,4,3.75,15.0
566076,20110909,12449,808,13,12,1.25,15.0
566076,20110909,12449,805,13,4,3.75,15.0
566076,20110909,12449,1336,13,12,1.45,17.4
566076,20110909,12449,861,13,12,0.42,5.04
566076,20110909,12449,863,13,12,0.42,5.04
566076,20110909,12449,1493,13,12,0.42,5.04
566076,20110909,12449,1496,13,12,0.42,5.04
566076,20110909,12449,1592,13,12,0.42,5.04
566076,20110909,12449,1176,13,4,4.25,17.0
566076,20110909,12449,1177,13,4,4.25,17.0
566076,20110909,12449,1178,13,4,4.25,17.0
566076,20110909,12449,1209,13,6,2.95,17.700000000000003
566076,20110909,12449,947,13,6,2.95,17.700000000000003
566076,20110909,12449,802,13,12,2.1,25.200000000000003
566076,20110909,12449,321,13,12,1.69,20.28
566076,20110909,12449,1505,13,4,3.75,15.0
566076,20110909,12449,1508,13,4,3.75,15.0
566076,20110909,12449,1506,13,4,3.75,15.0
566076,20110909,12449,1509,13,4,3.75,15.0
566076,20110909,12449,2091,13,6,8.5,51.0
566076,20110909,12449,3665,13,11,15.0,165.0
566077,20110909,13441,1475,1,6,2.1,12.600000000000001
566077,20110909,13441,1892,1,4,4.15,16.6
566077,20110909,13441,1891,1,4,4.15,16.6
566077,20110909,13441,1365,1,12,0.85,10.2
566077,20110909,13441,1364,1,12,0.85,10.2
566077,20110909,13441,2027,1,12,1.65,19.799999999999997
566077,20110909,13441,2025,1,12,1.65,19.799999999999997
566077,20110909,13441,984,1,16,2.95,47.2
566077,20110909,13441,2072,1,6,2.1,12.600000000000001
566077,20110909,13441,1983,1,12,0.83,9.959999999999999
566077,20110909,13441,979,1,48,0.42,20.16
566077,20110909,13441,2644,1,48,1.69,81.12
566077,20110909,13441,1262,1,12,1.65,19.799999999999997
566079,20110909,17593,2075,1,96,0.63,60.480000000000004
566079,20110909,17593,2105,1,12,5.95,71.4
566079,20110909,17593,2083,1,48,0.63,30.240000000000002
566079,20110909,17593,2104,1,12,4.95,59.400000000000006
566079,20110909,17593,2134,1,4,3.75,15.0
566079,20110909,17593,2133,1,4,3.75,15.0
566079,20110909,17593,2136,1,4,3.75,15.0
566079,20110909,17593,2135,1,4,3.75,15.0
566079,20110909,17593,2143,1,4,3.75,15.0
566079,20110909,17593,2165,1,6,2.49,14.940000000000001
566079,20110909,17593,2172,1,72,0.83,59.76
566079,20110909,17593,166,1,12,0.85,10.2
566079,20110909,17593,167,1,12,0.85,10.2
566079,20110909,17593,165,1,12,0.85,10.2
566079,20110909,17593,1198,1,24,0.39,9.36
566079,20110909,17593,1195,1,24,0.39,9.36
566079,20110909,17593,1196,1,48,0.39,18.72
566079,20110909,17593,1200,1,48,0.39,18.72
566079,20110909,17593,2586,1,24,0.79,18.96
566079,20110909,17593,3341,1,24,0.39,9.36
566079,20110909,17593,3342,1,24,0.39,9.36
566079,20110909,17593,1262,1,40,1.45,58.0
566079,20110909,17593,368,1,12,1.25,15.0
566079,20110909,17593,2628,1,36,1.06,38.160000000000004
566079,20110909,17593,3292,1,6,5.95,35.7
566079,20110909,17593,3291,1,6,5.95,35.7
566079,20110909,17593,2793,1,6,5.95,35.7
566079,20110909,17593,73,1,6,5.95,35.7
566079,20110909,17593,202,1,20,1.25,25.0
566079,20110909,17593,203,1,20,1.25,25.0
566079,20110909,17593,3334,1,12,1.25,15.0
566079,20110909,17593,1524,1,12,2.95,35.400000000000006
566079,20110909,17593,2047,1,12,4.95,59.400000000000006
566079,20110909,17593,1298,1,4,3.75,15.0
566079,20110909,17593,1695,1,24,0.85,20.4
566079,20110909,17593,1696,1,24,0.85,20.4
566079,20110909,17593,1697,1,24,0.85,20.4
566080,20110909,15187,3665,1,1,15.0,15.0
566081,20110909,16293,2134,1,4,3.75,15.0
566081,20110909,16293,2166,1,6,2.89,17.34
566081,20110909,16293,1013,1,2,8.5,17.0
566081,20110909,16293,2046,1,12,1.65,19.799999999999997
566081,20110909,16293,1765,1,12,1.25,15.0
566081,20110909,16293,1848,1,6,3.75,22.5
566081,20110909,16293,2047,1,6,4.95,29.700000000000003
566081,20110909,16293,2407,1,4,4.95,19.8
566081,20110909,16293,1341,1,12,1.65,19.799999999999997
566081,20110909,16293,1966,1,10,0.85,8.5
566081,20110909,16293,1962,1,10,2.08,20.8
566081,20110909,16293,1510,1,4,3.75,15.0
566081,20110909,16293,1507,1,4,3.75,15.0
566081,20110909,16293,698,1,3,6.25,18.75
566082,20110909,16293,1884,1,12,0.83,9.959999999999999
566082,20110909,16293,1881,1,12,0.62,7.4399999999999995
566082,20110909,16293,1999,1,6,4.15,24.900000000000002
566082,20110909,16293,1782,1,4,3.95,15.8
566082,20110909,16293,1790,1,1,12.5,12.5
566083,20110909,13145,2107,1,12,3.75,45.0
566083,20110909,13145,543,1,72,0.36,25.919999999999998
566083,20110909,13145,771,1,12,1.25,15.0
566085,20110909,17841,220,1,10,0.85,8.5
566085,20110909,17841,219,1,10,0.85,8.5
566085,20110909,17841,815,1,6,1.25,7.5
566085,20110909,17841,814,1,3,1.25,3.75
566085,20110909,17841,1134,1,1,2.95,2.95
566085,20110909,17841,355,1,1,0.55,0.55
566085,20110909,17841,1380,1,1,0.85,0.85
566085,20110909,17841,2486,1,2,0.55,1.1
566085,20110909,17841,1117,1,1,2.55,2.55
566085,20110909,17841,2515,1,1,2.1,2.1
566085,20110909,17841,1705,1,1,2.55,2.55
566085,20110909,17841,1224,1,1,6.95,6.95
566085,20110909,17841,573,1,1,2.95,2.95
566085,20110909,17841,1136,1,1,2.95,2.95
566085,20110909,17841,101,1,1,1.65,1.65
566085,20110909,17841,1766,1,1,0.42,0.42
566085,20110909,17841,1260,1,4,2.55,10.2
566085,20110909,17841,1510,1,1,3.75,3.75
566085,20110909,17841,1038,1,1,0.85,0.85
566085,20110909,17841,1041,1,1,4.95,4.95
566085,20110909,17841,1142,1,9,0.65,5.8500000000000005
566085,20110909,17841,3348,1,4,1.65,6.6
566085,20110909,17841,2002,1,3,2.08,6.24
566085,20110909,17841,818,1,1,2.08,2.08
566085,20110909,17841,1175,1,1,4.25,4.25
566085,20110909,17841,110,1,1,7.95,7.95
566085,20110909,17841,1277,1,1,12.75,12.75
566085,20110909,17841,1413,1,1,1.95,1.95
566085,20110909,17841,507,1,1,1.65,1.65
566085,20110909,17841,1001,1,1,6.75,6.75
566085,20110909,17841,209,1,1,1.25,1.25
566085,20110909,17841,576,1,1,2.25,2.25
566085,20110909,17841,943,1,1,4.25,4.25
566085,20110909,17841,104,1,3,1.65,4.949999999999999
566085,20110909,17841,1184,1,1,1.65,1.65
566085,20110909,17841,103,1,1,1.65,1.65
566085,20110909,17841,3016,1,1,2.1,2.1
566085,20110909,17841,1849,1,1,3.75,3.75
566085,20110909,17841,1186,1,1,1.65,1.65
566085,20110909,17841,100,1,2,0.85,1.7
566085,20110909,17841,1970,1,3,1.65,4.949999999999999
566085,20110909,17841,1767,1,1,0.42,0.42
566085,20110909,17841,316,1,1,0.39,0.39
566085,20110909,17841,1967,1,1,1.65,1.65
566085,20110909,17841,1185,1,5,1.65,8.25
566085,20110909,17841,1063,1,1,1.25,1.25
566085,20110909,17841,185,1,5,2.95,14.75
566086,20110909,14051,2794,1,24,5.95,142.8
566086,20110909,14051,2414,1,10,7.08,70.8
566086,20110909,14051,551,1,20,7.08,141.6
566086,20110909,14051,2793,1,36,5.95,214.20000000000002
566086,20110909,14051,2183,1,1,15.0,15.0
